"gene_id","symbol","has_symbol","approved_symbol","has_entrez","chr","start","end","strand","width","gene_biotype","in_ensembl","retired","pass_biotype","is_coding","complete_orf","multi_exon","n_tx","max_exons","has_ccds","min_tsl","has_appris_principal","has_gencode_basic","overlaps_full","nested_in_full","overlaps_keep","nested_in_keep","confidence_tier","keep","keep_no_nested","keep_high_medium","keep_high_medium_no_nested","keep_high","keep_high_no_nested"
"ENSG00000237882","PPIAP13",TRUE,TRUE,FALSE,"chr10",75089248,75089725,"-",478,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237883","DGUOK-AS1",TRUE,TRUE,FALSE,"chr2",73947642,73981441,"-",33800,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,FALSE,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237885",NA,FALSE,FALSE,FALSE,"chr10",95031640,95032048,"+",409,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237886","NALT1",TRUE,TRUE,FALSE,"chr9",136546212,136549893,"+",3682,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237887","RPL23AP32",TRUE,TRUE,FALSE,"chr2",54529343,54529801,"+",459,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237888","RPL29P31",TRUE,TRUE,FALSE,"chr17",43476198,43476665,"+",468,"transcribed_processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237891","UBE2V1P16",TRUE,TRUE,FALSE,"chrX",122010976,122011612,"-",637,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237892","KLF7-IT1",TRUE,TRUE,FALSE,"chr2",207120884,207122044,"-",1161,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000237896",NA,FALSE,FALSE,FALSE,"chr7",81175508,81199115,"+",23608,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,5,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000237897","MATR3P3",TRUE,TRUE,FALSE,"chr1",105890693,105891430,"-",738,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237899",NA,FALSE,FALSE,FALSE,"chr1",40669089,40687588,"-",18500,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,5,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237901",NA,FALSE,FALSE,FALSE,"chr16",62357371,62357746,"+",376,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237902","TSPY21P",TRUE,TRUE,FALSE,"chrY",22400403,22402568,"-",2166,"unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,5,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237903",NA,FALSE,FALSE,FALSE,"chrX",119422917,119423547,"+",631,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000237904",NA,FALSE,FALSE,FALSE,"chr9",65798726,65799124,"+",399,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237906","MUPP",TRUE,TRUE,FALSE,"chr9",112959134,112962261,"-",3128,"transcribed_unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,6,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237907",NA,FALSE,FALSE,FALSE,"chr20",44448777,44450092,"-",1316,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237910","MTCO1P18",TRUE,TRUE,FALSE,"chr2",131382643,131384061,"-",1419,"unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237911","SRP68P3",TRUE,TRUE,FALSE,"chr17",20415792,20416697,"-",906,"unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237913","FTLP19",TRUE,TRUE,FALSE,"chr10",16071416,16071809,"-",394,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237914","SIRPG-AS1",TRUE,TRUE,TRUE,"chr20",1633508,1648472,"+",14965,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,4,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000237916","RPL37P12",TRUE,TRUE,FALSE,"chr2",109552536,109552846,"+",311,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237917","PARP4P1",TRUE,TRUE,FALSE,"chrY",26594851,26634652,"-",39802,"unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,13,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237919","LRRC7-AS1",TRUE,TRUE,FALSE,"chr1",70013982,70031222,"-",17241,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,4,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000237920",NA,FALSE,FALSE,FALSE,"chr1",154376966,154379273,"-",2308,"unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237921",NA,FALSE,FALSE,FALSE,"chr7",19813685,19818090,"-",4406,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000237922",NA,FALSE,FALSE,FALSE,"chr1",236285976,236286960,"-",985,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237923","LINC02570",TRUE,TRUE,TRUE,"chr6",30839526,30848159,"-",8634,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237924","RPL21P112",TRUE,TRUE,FALSE,"chr13",94760553,94761015,"-",463,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237926",NA,FALSE,FALSE,FALSE,"chrX",51162864,51163677,"+",814,"unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237927",NA,FALSE,FALSE,FALSE,"chr6",159586955,159589169,"-",2215,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000237928","NFIA-AS2",TRUE,TRUE,TRUE,"chr1",60940239,60970776,"-",30538,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,7,FALSE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000237929","RPL31P3",TRUE,TRUE,FALSE,"chr20",31311303,31311962,"-",660,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237930","RPL31P14",TRUE,TRUE,FALSE,"chr2",216785774,216786144,"-",371,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237931","CLIC4P3",TRUE,TRUE,FALSE,"chrX",41076999,41077750,"+",752,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237934",NA,FALSE,FALSE,FALSE,"chr1",29223933,29224816,"+",884,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000237936","SSBP1P1",TRUE,TRUE,FALSE,"chr10",29891032,29891467,"-",436,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237937","LINC02702",TRUE,TRUE,TRUE,"chr11",116639422,116658252,"+",18831,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237938","PLEKHM2-AS1",TRUE,TRUE,FALSE,"chr1",15720312,15736896,"-",16585,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,4,FALSE,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237939","IDI1P1",TRUE,TRUE,FALSE,"chr2",138307319,138307970,"+",652,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237940",NA,FALSE,FALSE,FALSE,"chr2",241970683,241977276,"+",6594,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,6,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237941","KCNQ1DN",TRUE,TRUE,TRUE,"chr11",2870033,2872105,"+",2073,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237943","PRKCQ-AS1",TRUE,TRUE,TRUE,"chr10",6580419,6616452,"+",36034,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,20,9,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237945","LINC00649",TRUE,TRUE,TRUE,"chr21",33915534,33977691,"+",62158,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,19,6,FALSE,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237947",NA,FALSE,FALSE,FALSE,"chr6",40713411,40715363,"-",1953,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000237948","MTATP6P20",TRUE,TRUE,FALSE,"chr22",36174261,36174822,"+",562,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237949","LINC00844",TRUE,TRUE,FALSE,"chr10",58999626,59001543,"+",1918,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237950","LINC02918",TRUE,TRUE,TRUE,"chr1",43944370,43946551,"-",2182,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,3,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237951","PPIL1P1",TRUE,TRUE,FALSE,"chr2",26162056,26162554,"+",499,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237952","RPL7AP73",TRUE,TRUE,FALSE,"chr13",22803296,22803648,"+",353,"transcribed_processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237953","RPS13P5",TRUE,TRUE,FALSE,"chr2",24968958,24969224,"-",267,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237954",NA,FALSE,FALSE,FALSE,"chr1",95356229,95381000,"-",24772,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,4,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237955",NA,FALSE,FALSE,FALSE,"chr19",54379489,54379960,"+",472,"transcribed_processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237956","TRIAP1P1",TRUE,TRUE,FALSE,"chr10",27378138,27378362,"-",225,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237957","CT47A5",TRUE,TRUE,TRUE,"chrX",120963026,120966348,"-",3323,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237959","RPL36AP10",TRUE,TRUE,FALSE,"chr1",88577880,88578201,"+",322,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237961",NA,FALSE,FALSE,FALSE,"chr4",49238032,49245419,"-",7388,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237963","PRXL2CP1",TRUE,TRUE,FALSE,"chrX",65356890,65357547,"-",658,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237964","RAD52P1",TRUE,TRUE,FALSE,"chr2",179399728,179400875,"-",1148,"transcribed_processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237968",NA,FALSE,FALSE,FALSE,"chrY",21940012,21941593,"+",1582,"unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,5,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237970","TMEM161BP1",TRUE,TRUE,FALSE,"chr10",37337415,37338871,"+",1457,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237971",NA,FALSE,FALSE,FALSE,"chrX",65185018,65187265,"-",2248,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237972","TUBG1P",TRUE,TRUE,FALSE,"chr7",43918697,43920054,"+",1358,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237973","MTCO1P12",TRUE,TRUE,FALSE,"chr1",631074,632616,"+",1543,"unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237974",NA,FALSE,FALSE,FALSE,"chr7",117487737,117487929,"+",193,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237975",NA,FALSE,FALSE,FALSE,"chr1",152168125,152366692,"+",198568,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5,9,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237976","RFX5-AS1",TRUE,TRUE,FALSE,"chr1",151346967,151348027,"+",1061,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237977","EIF4HP2",TRUE,TRUE,FALSE,"chr22",30902219,30902781,"+",563,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237978","KCNMB2-AS1",TRUE,TRUE,FALSE,"chr3",178526505,178860405,"-",333901,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,5,8,FALSE,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237979","DNAJB12P1",TRUE,TRUE,FALSE,"chr2",65500993,65502138,"-",1146,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237980","LINC02773",TRUE,TRUE,FALSE,"chr1",212653999,212665434,"-",11436,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237982","CDC42P7",TRUE,TRUE,FALSE,"chr3",38270283,38270767,"-",485,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237984","PTENP1",TRUE,TRUE,FALSE,"chr9",33673504,33677499,"-",3996,"transcribed_processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237986","CELF2-AS2",TRUE,TRUE,FALSE,"chr10",11075131,11098473,"-",23343,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,4,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000237987",NA,FALSE,FALSE,FALSE,"chr6",168225279,168226517,"-",1239,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000237988","OR2I1",TRUE,TRUE,TRUE,"chr6",29553219,29554166,"+",948,"protein_coding",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"low",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237989","LINC01679",TRUE,TRUE,TRUE,"chr21",43358147,43362349,"-",4203,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237990","CNTN4-AS1",TRUE,TRUE,FALSE,"chr3",3039033,3061145,"-",22113,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,FALSE,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237991","RPL35P1",TRUE,TRUE,FALSE,"chr1",236981339,236981708,"+",370,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000237992","LINC01808",TRUE,TRUE,TRUE,"chr2",19475450,19488850,"+",13401,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000237993",NA,FALSE,FALSE,FALSE,"chr1",116013813,116017705,"-",3893,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000237994",NA,FALSE,FALSE,FALSE,"chrX",28942050,28942568,"+",519,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000237997","RCC2P2",TRUE,TRUE,FALSE,"chrY",19986575,19987852,"-",1278,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
